instance_name = "pci_005_n0033_orig";
instance_group = "orig";
min_allowed_pci = 132;
max_allowed_pci = 407;
module_k = 4;
num_nodes = 33;
num_top_neighbors = 31;
top_neighbors = [
[0, 10],
[0, 11],
[1, 10],
[1, 30],
[2, 31],
[2, 32],
[3, 30],
[3, 31],
[5, 11],
[5, 25],
[6, 7],
[6, 32],
[8, 17],
[8, 29],
[9, 13],
[9, 19],
[12, 15],
[12, 18],
[13, 27],
[14, 25],
[14, 26],
[15, 22],
[16, 20],
[16, 21],
[17, 23],
[18, 24],
[19, 20],
[21, 22],
[24, 26],
[27, 28],
[28, 29],
];
num_regular_neighbors = 158;
regular_neighbors = [
[0, 1],
[0, 2],
[0, 3],
[0, 5],
[0, 6],
[0, 9],
[0, 12],
[0, 13],
[0, 14],
[0, 16],
[0, 25],
[0, 26],
[0, 27],
[0, 29],
[0, 30],
[1, 2],
[1, 3],
[1, 4],
[1, 13],
[1, 16],
[1, 25],
[1, 27],
[1, 31],
[2, 3],
[2, 5],
[2, 10],
[2, 25],
[2, 27],
[2, 28],
[2, 29],
[2, 30],
[3, 4],
[3, 5],
[3, 9],
[3, 10],
[3, 13],
[3, 19],
[3, 25],
[3, 27],
[3, 32],
[4, 5],
[4, 10],
[4, 13],
[4, 31],
[4, 32],
[5, 6],
[5, 7],
[5, 8],
[5, 10],
[5, 27],
[5, 28],
[5, 29],
[5, 31],
[5, 32],
[6, 8],
[6, 10],
[6, 11],
[6, 25],
[6, 27],
[6, 29],
[7, 8],
[7, 11],
[7, 25],
[7, 28],
[7, 29],
[8, 11],
[8, 14],
[8, 26],
[9, 10],
[9, 11],
[9, 12],
[9, 14],
[9, 16],
[9, 20],
[9, 24],
[9, 25],
[9, 27],
[9, 30],
[10, 11],
[10, 13],
[10, 14],
[10, 16],
[10, 19],
[10, 25],
[10, 27],
[10, 28],
[10, 29],
[10, 30],
[10, 31],
[10, 32],
[11, 14],
[11, 17],
[11, 20],
[11, 23],
[11, 25],
[11, 26],
[11, 27],
[11, 29],
[12, 13],
[12, 14],
[12, 16],
[12, 19],
[12, 20],
[12, 21],
[12, 24],
[13, 14],
[13, 16],
[13, 19],
[13, 20],
[13, 25],
[13, 30],
[13, 31],
[14, 16],
[14, 17],
[14, 20],
[14, 24],
[14, 29],
[15, 16],
[15, 17],
[15, 21],
[15, 23],
[15, 24],
[16, 17],
[16, 22],
[16, 24],
[16, 25],
[16, 26],
[16, 28],
[16, 30],
[17, 22],
[17, 26],
[18, 19],
[18, 20],
[18, 21],
[20, 24],
[21, 23],
[21, 24],
[22, 23],
[22, 24],
[22, 25],
[22, 26],
[22, 30],
[23, 26],
[24, 25],
[25, 26],
[25, 27],
[25, 29],
[25, 30],
[26, 29],
[27, 29],
[27, 30],
[27, 31],
[27, 32],
[28, 32],
[29, 32],
[30, 31],
[30, 32],
[31, 32],
];
num_second_level_neighbors = 273;
second_level_neighbors = [
[0, 4],
[0, 7],
[0, 8],
[0, 15],
[0, 17],
[0, 18],
[0, 19],
[0, 20],
[0, 21],
[0, 22],
[0, 23],
[0, 24],
[0, 28],
[0, 31],
[0, 32],
[1, 5],
[1, 6],
[1, 7],
[1, 9],
[1, 11],
[1, 12],
[1, 14],
[1, 15],
[1, 17],
[1, 19],
[1, 20],
[1, 21],
[1, 22],
[1, 24],
[1, 26],
[1, 28],
[1, 29],
[1, 32],
[2, 4],
[2, 6],
[2, 7],
[2, 8],
[2, 9],
[2, 11],
[2, 12],
[2, 13],
[2, 14],
[2, 16],
[2, 19],
[2, 22],
[2, 24],
[2, 26],
[3, 6],
[3, 7],
[3, 8],
[3, 11],
[3, 12],
[3, 14],
[3, 16],
[3, 18],
[3, 20],
[3, 22],
[3, 24],
[3, 26],
[3, 28],
[3, 29],
[4, 6],
[4, 7],
[4, 8],
[4, 9],
[4, 11],
[4, 12],
[4, 14],
[4, 16],
[4, 19],
[4, 20],
[4, 25],
[4, 27],
[4, 28],
[4, 29],
[4, 30],
[5, 9],
[5, 12],
[5, 13],
[5, 14],
[5, 16],
[5, 17],
[5, 19],
[5, 20],
[5, 22],
[5, 23],
[5, 24],
[5, 26],
[5, 30],
[6, 9],
[6, 12],
[6, 13],
[6, 14],
[6, 16],
[6, 17],
[6, 19],
[6, 20],
[6, 22],
[6, 23],
[6, 24],
[6, 26],
[6, 28],
[6, 30],
[6, 31],
[7, 9],
[7, 10],
[7, 13],
[7, 14],
[7, 16],
[7, 17],
[7, 20],
[7, 22],
[7, 23],
[7, 24],
[7, 26],
[7, 27],
[7, 30],
[7, 31],
[7, 32],
[8, 9],
[8, 10],
[8, 12],
[8, 13],
[8, 15],
[8, 16],
[8, 20],
[8, 22],
[8, 23],
[8, 24],
[8, 25],
[8, 27],
[8, 28],
[8, 31],
[8, 32],
[9, 15],
[9, 17],
[9, 18],
[9, 21],
[9, 22],
[9, 23],
[9, 26],
[9, 28],
[9, 29],
[9, 31],
[9, 32],
[10, 12],
[10, 15],
[10, 17],
[10, 18],
[10, 20],
[10, 21],
[10, 22],
[10, 23],
[10, 24],
