instance_name = "pci_013_n0051_orig";
instance_group = "orig";
min_allowed_pci = 7;
max_allowed_pci = 490;
module_k = 4;
num_nodes = 51;
num_top_neighbors = 40;
top_neighbors = [
[9, 14],
[9, 42],
[10, 26],
[10, 45],
[11, 16],
[11, 23],
[12, 13],
[12, 50],
[13, 28],
[14, 50],
[15, 20],
[15, 33],
[17, 23],
[17, 40],
[18, 21],
[19, 25],
[19, 28],
[20, 22],
[21, 27],
[22, 43],
[24, 35],
[24, 45],
[25, 31],
[26, 32],
[27, 41],
[29, 41],
[29, 43],
[30, 31],
[30, 44],
[32, 35],
[33, 34],
[34, 49],
[36, 37],
[36, 39],
[37, 38],
[38, 46],
[39, 40],
[42, 49],
[44, 46],
[47, 48],
];
num_regular_neighbors = 284;
regular_neighbors = [
[0, 46],
[1, 33],
[1, 46],
[2, 46],
[3, 27],
[4, 33],
[4, 46],
[5, 46],
[6, 44],
[7, 27],
[8, 27],
[9, 10],
[9, 11],
[9, 12],
[9, 13],
[9, 15],
[9, 18],
[9, 20],
[9, 27],
[9, 28],
[9, 33],
[9, 34],
[9, 35],
[9, 36],
[9, 37],
[9, 38],
[9, 41],
[9, 46],
[9, 49],
[9, 50],
[10, 11],
[10, 13],
[10, 14],
[10, 16],
[10, 25],
[10, 31],
[10, 32],
[10, 36],
[10, 38],
[10, 39],
[10, 40],
[11, 13],
[11, 14],
[11, 15],
[11, 17],
[11, 20],
[11, 29],
[11, 32],
[11, 34],
[11, 36],
[11, 38],
[11, 40],
[11, 42],
[11, 49],
[11, 50],
[12, 14],
[12, 18],
[12, 20],
[12, 22],
[12, 23],
[12, 27],
[12, 28],
[12, 29],
[12, 33],
[12, 34],
[12, 35],
[12, 36],
[12, 37],
[12, 38],
[12, 41],
[12, 42],
[12, 43],
[12, 46],
[12, 49],
[13, 14],
[13, 24],
[13, 25],
[13, 30],
[13, 32],
[13, 35],
[13, 36],
[13, 38],
[13, 39],
[13, 42],
[13, 45],
[13, 48],
[14, 16],
[14, 17],
[14, 23],
[14, 29],
[14, 32],
[14, 34],
[14, 35],
[14, 36],
[14, 37],
[14, 38],
[14, 40],
[14, 49],
[15, 16],
[15, 17],
[15, 21],
[15, 22],
[15, 23],
[15, 27],
[15, 32],
[15, 34],
[15, 38],
[15, 40],
[15, 43],
[15, 46],
[16, 17],
[16, 23],
[16, 32],
[16, 34],
[16, 36],
[16, 38],
[16, 39],
[16, 40],
[16, 50],
[17, 32],
[17, 34],
[17, 46],
[18, 19],
[18, 20],
[18, 22],
[18, 24],
[18, 27],
[18, 33],
[18, 44],
[18, 46],
[19, 20],
[19, 22],
[19, 24],
[19, 27],
[19, 30],
[19, 31],
[19, 44],
[19, 45],
[19, 46],
[20, 21],
[20, 23],
[20, 24],
[20, 27],
[20, 28],
[20, 29],
[20, 32],
[20, 33],
[20, 34],
[20, 41],
[20, 42],
[20, 44],
[20, 46],
[20, 49],
[21, 22],
[21, 23],
[21, 33],
[21, 46],
[22, 23],
[22, 27],
[22, 29],
[22, 33],
[22, 46],
[23, 27],
[23, 32],
[23, 33],
[23, 34],
[23, 35],
[23, 37],
[23, 38],
[23, 40],
[23, 43],
[23, 46],
[24, 25],
[24, 26],
[24, 28],
[24, 30],
[24, 44],
[25, 26],
[25, 28],
[25, 30],
[25, 35],
[25, 44],
[25, 45],
[26, 28],
[26, 30],
[26, 31],
[26, 38],
