instance_name = "pci_052_n0174_orig";
instance_group = "orig";
min_allowed_pci = 0;
max_allowed_pci = 477;
module_k = 4;
num_nodes = 174;
num_top_neighbors = 154;
top_neighbors = [
[0, 6],
[0, 9],
[1, 2],
[1, 18],
[2, 8],
[3, 5],
[3, 10],
[4, 13],
[4, 131],
[5, 11],
[7, 19],
[7, 25],
[8, 23],
[9, 15],
[10, 16],
[11, 12],
[12, 13],
[15, 17],
[16, 35],
[17, 18],
[20, 31],
[20, 32],
[21, 26],
[21, 30],
[22, 24],
[22, 37],
[24, 37],
[25, 26],
[27, 29],
[27, 38],
[28, 30],
[28, 31],
[32, 34],
[33, 130],
[33, 131],
[34, 141],
[36, 38],
[36, 152],
[39, 41],
[39, 147],
[40, 46],
[40, 93],
[42, 49],
[42, 97],
[43, 44],
[45, 77],
[45, 80],
[46, 81],
[47, 82],
[47, 83],
[48, 57],
[48, 70],
[49, 100],
[50, 66],
[51, 56],
[51, 75],
[52, 55],
[52, 101],
[53, 56],
[53, 68],
[55, 66],
[57, 59],
[59, 65],
[60, 61],
[60, 64],
[61, 99],
[64, 65],
[67, 75],
[67, 90],
[68, 100],
[69, 72],
[69, 87],
[70, 71],
[72, 74],
[73, 74],
[76, 88],
[76, 90],
[77, 94],
[78, 83],
[78, 92],
[79, 96],
[79, 105],
[80, 92],
[82, 84],
[84, 85],
[86, 94],
[86, 96],
[87, 88],
[89, 91],
[97, 101],
[98, 99],
[98, 102],
[103, 104],
[103, 105],
[106, 156],
[106, 158],
[107, 148],
[107, 165],
[108, 132],
[108, 155],
[109, 129],
[109, 170],
[110, 111],
[110, 134],
[111, 172],
[112, 114],
[112, 170],
[113, 146],
[113, 171],
[114, 128],
[115, 128],
[115, 142],
[116, 126],
[116, 135],
[117, 129],
[117, 143],
[118, 127],
[118, 173],
[119, 160],
[119, 173],
[120, 122],
[120, 127],
[121, 152],
[121, 159],
[122, 166],
[124, 161],
[124, 164],
[126, 169],
[130, 132],
[133, 135],
[133, 136],
[134, 137],
[136, 164],
[137, 145],
[138, 144],
[140, 163],
[140, 166],
[141, 162],
[142, 171],
[143, 172],
[145, 151],
[146, 147],
[148, 165],
[149, 153],
[149, 154],
[150, 159],
[150, 168],
[151, 157],
[153, 155],
[154, 157],
[156, 163],
[161, 162],
[167, 168],
[167, 169],
];
num_regular_neighbors = 914;
regular_neighbors = [
[0, 1],
[0, 2],
[0, 3],
[0, 10],
[0, 12],
[0, 13],
[0, 15],
[0, 18],
[0, 21],
[0, 24],
[0, 30],
[1, 3],
[1, 4],
[1, 7],
[1, 10],
[1, 11],
[1, 12],
[1, 13],
[1, 15],
[1, 16],
[1, 19],
[1, 21],
[1, 22],
[1, 24],
[1, 25],
[2, 3],
[2, 4],
[2, 5],
[2, 6],
[2, 10],
[2, 11],
[2, 12],
[2, 13],
[2, 14],
[2, 15],
[2, 17],
[2, 19],
[2, 29],
[3, 4],
[3, 6],
[3, 9],
[3, 12],
[3, 15],
[3, 18],
[3, 19],
[3, 21],
[3, 24],
[4, 5],
[4, 7],
[4, 10],
[4, 12],
[4, 15],
[4, 19],
[4, 20],
[4, 22],
[4, 25],
[4, 31],
[4, 32],
[4, 33],
[4, 34],
[4, 141],
[5, 8],
[5, 10],
[5, 12],
[5, 14],
[5, 17],
[5, 20],
[5, 23],
[5, 26],
[5, 32],
[6, 7],
[6, 8],
[6, 9],
[6, 12],
[6, 18],
[6, 24],
[7, 8],
[7, 10],
[7, 13],
[7, 22],
[8, 9],
[8, 11],
[8, 20],
[8, 26],
[9, 10],
[9, 11],
[9, 12],
[9, 18],
[9, 21],
[9, 22],
[9, 24],
[10, 11],
[10, 12],
[10, 13],
[10, 18],
[10, 22],
[10, 25],
[11, 14],
[11, 17],
[11, 22],
[12, 14],
[12, 15],
[12, 18],
[12, 22],
[12, 24],
[13, 14],
[13, 15],
[13, 16],
[13, 17],
[13, 22],
[13, 24],
[13, 25],
[13, 37],
[14, 17],
[15, 16],
[15, 18],
[15, 20],
[15, 22],
[15, 27],
[15, 33],
[15, 35],
[15, 36],
[15, 37],
[15, 38],
[15, 167],
[16, 17],
[16, 22],
[16, 33],
[16, 34],
[16, 36],
[16, 37],
[16, 167],
[17, 19],
[17, 24],
[17, 25],
[17, 26],
[17, 27],
[17, 28],
[17, 29],
[17, 38],
[17, 141],
[18, 19],
[18, 20],
[18, 21],
[18, 24],
[18, 25],
[18, 27],
[19, 20],
[19, 28],
[19, 31],
[20, 22],
[20, 23],
[20, 33],
[20, 34],
[20, 131],
[21, 22],
[21, 23],
[21, 29],
[21, 141],
[22, 23],
[22, 33],
[22, 34],
[22, 35],
[22, 167],
[24, 25],
[24, 26],
[24, 36],
[27, 28],
[27, 30],
[27, 36],
[27, 37],
[27, 141],
[27, 142],
[27, 169],
[28, 29],
[28, 37],
[28, 38],
[28, 141],
[28, 142],
[28, 169],
[29, 30],
[29, 31],
[29, 32],
[29, 141],
[30, 31],
[30, 32],
[30, 131],
[30, 132],
[30, 141],
[31, 32],
[31, 33],
[31, 34],
[31, 131],
[31, 141],
[32, 33],
[32, 131],
[32, 141],
[32, 167],
[33, 34],
[33, 35],
[33, 36],
[33, 141],
[33, 167],
[34, 35],
[34, 36],
[34, 37],
[34, 131],
[34, 167],
[34, 168],
[35, 36],
[35, 37],
[35, 38],
[35, 131],
[35, 167],
[35, 168],
[35, 169],
[36, 37],
[36, 141],
[36, 142],
[36, 167],
[36, 168],
[36, 169],
[37, 38],
[37, 142],
[37, 167],
[37, 168],
[37, 169],
[38, 141],
[38, 142],
[38, 152],
[38, 168],
[38, 169],
[39, 40],
[39, 45],
[39, 77],
[39, 80],
[39, 83],
[39, 92],
[40, 41],
[40, 45],
[40, 47],
[40, 75],
[40, 78],
[40, 80],
[40, 92],
[40, 147],
[41, 77],
[41, 78],
[41, 79],
[41, 83],
[41, 96],
[42, 43],
[42, 44],
[42, 53],
[42, 58],
[42, 59],
[42, 61],
[42, 64],
[42, 65],
[42, 68],
[42, 99],
[42, 100],
[43, 49],
[43, 101],
[45, 46],
[45, 47],
[45, 78],
[45, 81],
[45, 82],
[45, 83],
[45, 86],
[45, 92],
[45, 93],
[46, 47],
[46, 75],
[46, 78],
[46, 90],
[46, 93],
[47, 78],
[47, 79],
[47, 80],
[47, 81],
[47, 84],
[47, 85],
[47, 88],
[47, 93],
[47, 104],
[47, 105],
[48, 49],
[48, 50],
[48, 51],
[48, 52],
[48, 53],
[48, 54],
[48, 56],
[48, 66],
[48, 67],
[48, 68],
[48, 90],
[48, 100],
[49, 50],
[49, 53],
[49, 56],
[49, 57],
[49, 58],
[49, 59],
[49, 61],
[49, 64],
[49, 65],
[49, 68],
[49, 97],
[49, 99],
[50, 53],
[50, 57],
[50, 68],
[51, 52],
[51, 53],
[51, 54],
[51, 55],
[51, 57],
[51, 66],
[51, 67],
[51, 68],
[51, 70],
[51, 90],
[52, 53],
[52, 67],
[52, 68],
[52, 70],
[52, 90],
[52, 97],
[52, 98],
[52, 100],
[53, 54],
[53, 55],
[53, 57],
[53, 58],
[53, 59],
[53, 61],
[53, 63],
[53, 64],
[53, 65],
[53, 67],
[53, 97],
[53, 99],
[53, 100],
[53, 101],
[54, 55],
[54, 56],
[54, 57],
[54, 66],
[54, 68],
[55, 56],
[55, 67],
[55, 68],
[55, 75],
[56, 57],
[57, 58],
[58, 59],
[58, 68],
[58, 97],
[58, 100],
[59, 68],
[59, 97],
[59, 99],
[59, 100],
[60, 62],
[60, 63],
[60, 65],
[61, 63],
[61, 64],
[61, 65],
[61, 67],
[61, 97],
[61, 101],
[62, 64],
[62, 65],
[63, 64],
[63, 65],
[63, 97],
[64, 67],
[64, 68],
[64, 97],
[64, 99],
[65, 68],
[66, 67],
[66, 68],
[66, 70],
[67, 68],
[67, 70],
[67, 98],
[68, 97],
[69, 70],
[69, 71],
[69, 74],
[69, 76],
[69, 79],
[69, 81],
[69, 86],
[69, 88],
[69, 90],
[69, 91],
[69, 96],
[69, 105],
[70, 75],
[70, 88],
[70, 90],
[72, 73],
[72, 90],
[73, 90],
[74, 90],
[75, 76],
[75, 81],
[75, 90],
[75, 105],
[76, 87],
[76, 96],
[76, 105],
[77, 78],
[77, 79],
[77, 80],
[77, 83],
[77, 86],
[77, 92],
[77, 95],
[77, 96],
[78, 79],
[78, 80],
[78, 81],
[78, 82],
[78, 84],
[78, 93],
[78, 95],
[78, 103],
[78, 105],
[79, 82],
[79, 83],
[79, 84],
[79, 85],
[79, 86],
[79, 88],
[79, 94],
[79, 95],
[80, 81],
[80, 82],
[80, 93],
[81, 82],
[81, 90],
[82, 83],
[82, 85],
[82, 86],
[82, 88],
[82, 103],
[82, 104],
[82, 105],
[83, 84],
[83, 85],
[83, 92],
[83, 105],
[84, 103],
[84, 105],
[85, 87],
[85, 105],
[86, 87],
[86, 88],
[86, 95],
[87, 90],
[87, 96],
[88, 89],
[88, 90],
[88, 96],
[88, 105],
[89, 90],
[90, 91],
[90, 96],
[92, 93],
[94, 95],
[94, 96],
[95, 96],
[97, 98],
[97, 99],
[97, 100],
[97, 102],
[98, 100],
[98, 101],
[99, 100],
[99, 101],
[99, 102],
[100, 101],
[100, 102],
[101, 102],
[104, 105],
[106, 107],
[106, 108],
[106, 127],
[106, 141],
[106, 149],
[106, 153],
[106, 154],
[106, 155],
[106, 157],
[106, 162],
[106, 163],
[106, 164],
[106, 170],
[107, 108],
[107, 116],
[107, 119],
[107, 121],
[107, 124],
[107, 126],
[107, 133],
[107, 134],
[107, 137],
[107, 140],
[107, 141],
[107, 145],
[107, 149],
[107, 150],
[107, 151],
[107, 152],
[107, 153],
[107, 154],
[107, 157],
[107, 161],
[107, 162],
[107, 163],
[107, 168],
[107, 170],
[108, 170],
[108, 172],
[109, 110],
[109, 111],
[109, 113],
[109, 114],
[109, 115],
[109, 116],
[109, 117],
[109, 128],
[109, 134],
[109, 135],
[109, 141],
[109, 142],
[109, 143],
[109, 146],
[109, 147],
[109, 148],
[109, 150],
[109, 152],
[109, 168],
[109, 169],
[109, 171],
[109, 172],
[110, 113],
[110, 116],
[110, 117],
[110, 121],
[110, 128],
[110, 129],
[110, 135],
[110, 147],
[110, 151],
[110, 157],
[110, 169],
[111, 114],
[111, 117],
[111, 129],
[111, 143],
[111, 147],
[111, 152],
[111, 169],
[112, 113],
[112, 117],
[112, 121],
[112, 130],
[112, 131],
[112, 132],
[112, 141],
[112, 142],
[112, 143],
[112, 146],
[112, 152],
[112, 159],
[112, 168],
[112, 169],
[112, 171],
[113, 114],
[113, 115],
[113, 116],
[113, 117],
[113, 119],
[113, 121],
[113, 126],
[113, 128],
[113, 129],
[113, 131],
[113, 134],
[113, 142],
[113, 143],
[113, 145],
[113, 147],
[113, 152],
[113, 168],
[113, 169],
[114, 117],
[114, 129],
[114, 143],
[114, 146],
[114, 152],
[114, 169],
[114, 171],
[115, 116],
[115, 117],
[115, 146],
[115, 150],
