instance_name = "pci_066_n0323_orig";
instance_group = "orig";
min_allowed_pci = 12;
max_allowed_pci = 497;
module_k = 4;
num_nodes = 323;
num_top_neighbors = 302;
top_neighbors = [
[0, 265],
[0, 305],
[1, 299],
[1, 308],
[2, 181],
[2, 309],
[3, 31],
[3, 275],
[4, 176],
[4, 284],
[5, 198],
[5, 246],
[6, 16],
[6, 40],
[7, 122],
[7, 292],
[8, 24],
[8, 293],
[9, 192],
[9, 295],
[10, 119],
[10, 183],
[11, 12],
[11, 30],
[12, 274],
[13, 25],
[13, 285],
[14, 158],
[14, 312],
[15, 16],
[15, 170],
[17, 18],
[17, 187],
[18, 60],
[19, 20],
[19, 41],
[20, 187],
[21, 280],
[21, 282],
[22, 23],
[22, 24],
[25, 283],
[26, 197],
[26, 311],
[27, 310],
[27, 311],
[28, 61],
[28, 270],
[29, 277],
[29, 302],
[30, 303],
[31, 203],
[32, 276],
[33, 126],
[33, 275],
[34, 113],
[34, 258],
[35, 171],
[35, 268],
[36, 37],
[36, 139],
[38, 118],
[38, 305],
[39, 312],
[39, 313],
[40, 196],
[42, 53],
[42, 292],
[43, 53],
[43, 280],
[44, 45],
[44, 67],
[45, 47],
[47, 69],
[48, 49],
[48, 301],
[49, 120],
[50, 184],
[50, 290],
[51, 52],
[51, 316],
[54, 55],
[54, 287],
[55, 172],
[56, 267],
[56, 288],
[57, 58],
[57, 186],
[58, 72],
[61, 62],
[62, 63],
[63, 283],
[64, 113],
[64, 250],
[65, 215],
[65, 227],
[66, 221],
[66, 263],
[67, 69],
[70, 186],
[70, 294],
[72, 188],
[73, 81],
[73, 107],
[74, 97],
[75, 83],
[75, 99],
[76, 78],
[76, 92],
[77, 115],
[77, 166],
[78, 164],
[79, 80],
[79, 164],
[80, 98],
[81, 88],
[82, 84],
[82, 87],
[83, 91],
[84, 91],
[85, 99],
[85, 112],
[86, 87],
[86, 92],
[88, 100],
[89, 93],
[89, 101],
[90, 94],
[90, 96],
[94, 96],
[95, 101],
[97, 112],
[98, 103],
[100, 102],
[103, 167],
[104, 238],
[104, 252],
[105, 109],
[105, 169],
[106, 117],
[106, 140],
[107, 230],
[108, 111],
[108, 146],
[109, 114],
[110, 146],
[110, 261],
[111, 142],
[114, 249],
[115, 143],
[116, 161],
[116, 229],
[117, 254],
[118, 271],
[119, 264],
[120, 277],
[121, 123],
[121, 269],
[122, 269],
[123, 291],
[124, 125],
[124, 202],
[125, 304],
[126, 204],
[127, 132],
[127, 243],
[128, 131],
[128, 212],
[129, 190],
[129, 226],
[130, 144],
[130, 236],
[131, 178],
[132, 215],
[133, 190],
[133, 210],
[134, 214],
[134, 239],
[135, 206],
[136, 259],
[137, 138],
[137, 218],
[138, 247],
[139, 173],
[140, 166],
[141, 263],
[142, 251],
[143, 152],
[144, 213],
[145, 153],
[145, 163],
[147, 230],
[147, 253],
[148, 253],
[149, 153],
[149, 165],
[150, 167],
[150, 236],
[151, 221],
[154, 157],
[154, 252],
[155, 219],
[155, 231],
[156, 162],
[156, 261],
[157, 231],
[158, 159],
[160, 170],
[160, 315],
[162, 243],
[163, 219],
[165, 249],
[168, 207],
[168, 241],
[169, 234],
[171, 172],
[173, 193],
[174, 321],
[176, 200],
[177, 205],
[177, 241],
[178, 245],
[179, 247],
[180, 181],
[180, 182],
[182, 298],
[183, 265],
[184, 320],
[188, 281],
[189, 216],
[189, 234],
[192, 318],
[193, 268],
[194, 195],
[194, 209],
[195, 205],
[196, 232],
[197, 246],
[198, 260],
[200, 201],
[201, 225],
[202, 203],
[204, 322],
[206, 259],
[207, 208],
[208, 217],
[209, 222],
[210, 223],
[211, 218],
[211, 245],
[212, 220],
[213, 240],
[214, 239],
[216, 248],
[217, 248],
[220, 262],
[222, 224],
[223, 238],
[225, 322],
[226, 235],
[227, 233],
[228, 229],
[228, 233],
[232, 235],
[237, 250],
[237, 262],
[240, 255],
[242, 244],
[242, 260],
[244, 257],
[251, 254],
[255, 256],
[256, 257],
[258, 276],
[264, 304],
[266, 313],
[266, 314],
[267, 318],
[270, 321],
[271, 306],
[272, 279],
[272, 300],
[274, 278],
[278, 279],
[281, 282],
[284, 285],
[286, 287],
[286, 288],
[289, 290],
[289, 315],
[291, 307],
[294, 319],
[295, 297],
[296, 297],
[298, 299],
[300, 314],
[301, 303],
[302, 309],
[306, 307],
[308, 310],
[316, 317],
[319, 320],
];
num_regular_neighbors = 2928;
regular_neighbors = [
[0, 1],
[0, 2],
[0, 12],
[0, 30],
[0, 38],
[0, 40],
[0, 266],
[0, 302],
[0, 304],
[0, 306],
[0, 307],
[0, 309],
[0, 314],
[1, 2],
[1, 3],
[1, 27],
[1, 30],
[1, 40],
[1, 181],
[1, 266],
[1, 306],
[1, 307],
[1, 309],
[1, 314],
[2, 3],
[2, 12],
[2, 26],
[2, 27],
[2, 30],
[2, 33],
[2, 40],
[2, 266],
[2, 275],
[2, 298],
[2, 299],
